state,zip_code,zip_url,latitude,longitude,population,house_value,household_income
VA,24343,https://www.zip-codes.com/zip-code/24343/zip-code-24343.asp,36.778672,-80.671189,8764,119700,43528
VA,24347,https://www.zip-codes.com/zip-code/24347/zip-code-24347.asp,36.958522,-80.66692900000000,1855,179900,52321
VA,24348,https://www.zip-codes.com/zip-code/24348/zip-code-24348.asp,36.641299,-81.181812,3840,97900,34282
VA,24350,https://www.zip-codes.com/zip-code/24350/zip-code-24350.asp,36.821454,-81.008728,1379,76500,43717
VA,24351,https://www.zip-codes.com/zip-code/24351/zip-code-24351.asp,36.588678,-80.771532,545,56600,17014
VA,24352,https://www.zip-codes.com/zip-code/24352/zip-code-24352.asp,36.713055,-80.53806,1170,109700,42770
VA,24354,https://www.zip-codes.com/zip-code/24354/zip-code-24354.asp,36.812468,-81.56948,14800,97200,40124
VA,24360,https://www.zip-codes.com/zip-code/24360/zip-code-24360.asp,36.959965,-80.903689,5795,107300,51985
VA,24361,https://www.zip-codes.com/zip-code/24361/zip-code-24361.asp,36.766349,-81.850404,4554,120900,53688
VA,24363,https://www.zip-codes.com/zip-code/24363/zip-code-24363.asp,36.624136,-81.366198,1603,111900,31141
VA,24366,https://www.zip-codes.com/zip-code/24366/zip-code-24366.asp,37.230582,-81.19384700000000,590,116800,47250
VA,24368,https://www.zip-codes.com/zip-code/24368/zip-code-24368.asp,36.890922,-81.280828,4569,131800,47019
VA,24370,https://www.zip-codes.com/zip-code/24370/zip-code-24370.asp,36.921271,-81.691949,5697,73400,31405
VA,24374,https://www.zip-codes.com/zip-code/24374/zip-code-24374.asp,36.789103,-81.198264,642,87400,40119
VA,24375,https://www.zip-codes.com/zip-code/24375/zip-code-24375.asp,36.776065,-81.400272,1609,75800,46307
VA,24377,https://www.zip-codes.com/zip-code/24377/zip-code-24377.asp,36.98738,-81.61367,315,138900,51324
VA,24378,https://www.zip-codes.com/zip-code/24378/zip-code-24378.asp,36.696739,-81.460175,1460,93100,26833
VA,24380,https://www.zip-codes.com/zip-code/24380/zip-code-24380.asp,36.880654,-80.49498,3203,153600,45264
VA,24381,https://www.zip-codes.com/zip-code/24381/zip-code-24381.asp,36.731392,-80.85636,4019,111000,55682
VA,24382,https://www.zip-codes.com/zip-code/24382/zip-code-24382.asp,36.940042,-81.136538,14711,156700,45911
VA,24401,https://www.zip-codes.com/zip-code/24401/zip-code-24401.asp,38.1413,-79.06465900000000,38137,183600,49926
VA,24413,https://www.zip-codes.com/zip-code/24413/zip-code-24413.asp,38.529268,-79.594728,184,184400,47266
VA,24416,https://www.zip-codes.com/zip-code/24416/zip-code-24416.asp,37.729954,-79.348546,8901,123000,40220
VA,24421,https://www.zip-codes.com/zip-code/24421/zip-code-24421.asp,38.253304,-79.151072,3572,219800,69629
VA,24422,https://www.zip-codes.com/zip-code/24422/zip-code-24422.asp,37.824113,-79.74883,6397,98000,40392
VA,24426,https://www.zip-codes.com/zip-code/24426/zip-code-24426.asp,37.77853,-80.049724,14504,104100,48821
VA,24430,https://www.zip-codes.com/zip-code/24430/zip-code-24430.asp,38.11003,-79.34041500000000,1164,136100,31957
VA,24431,https://www.zip-codes.com/zip-code/24431/zip-code-24431.asp,38.169561,-78.82911,2610,97500,50208
VA,24432,https://www.zip-codes.com/zip-code/24432/zip-code-24432.asp,38.147908,-79.412595,327,189600,57778
VA,24433,https://www.zip-codes.com/zip-code/24433/zip-code-24433.asp,38.396002,-79.486182,148,152500,47000
VA,24435,https://www.zip-codes.com/zip-code/24435/zip-code-24435.asp,37.877015,-79.294542,1684,221900,57431
VA,24437,https://www.zip-codes.com/zip-code/24437/zip-code-24437.asp,38.211116,-78.93311,905,225000,0
VA,24439,https://www.zip-codes.com/zip-code/24439/zip-code-24439.asp,38.000353,-79.491918,1006,160900,36528
VA,24440,https://www.zip-codes.com/zip-code/24440/zip-code-24440.asp,37.986694,-79.134998,2389,172000,65333
VA,24441,https://www.zip-codes.com/zip-code/24441/zip-code-24441.asp,38.231122,-78.835876,6520,170900,56563
VA,24442,https://www.zip-codes.com/zip-code/24442/zip-code-24442.asp,38.303832,-79.431534,115,0,25625
VA,24445,https://www.zip-codes.com/zip-code/24445/zip-code-24445.asp,37.952205,-79.915236,2039,147400,46574
VA,24450,https://www.zip-codes.com/zip-code/24450/zip-code-24450.asp,37.773096,-79.51744000000000,15262,265100,53773
VA,24458,https://www.zip-codes.com/zip-code/24458/zip-code-24458.asp,38.320014,-79.520066,328,137500,37279
VA,24459,https://www.zip-codes.com/zip-code/24459/zip-code-24459.asp,37.998758,-79.31905,749,239900,73285
VA,24460,https://www.zip-codes.com/zip-code/24460/zip-code-24460.asp,38.020324,-79.645587,1584,168100,36636
VA,24464,https://www.zip-codes.com/zip-code/24464/zip-code-24464.asp,37.860361,-79.094383,82,237500,55804
VA,24465,https://www.zip-codes.com/zip-code/24465/zip-code-24465.asp,38.380646,-79.643276,1280,198600,48173
VA,24467,https://www.zip-codes.com/zip-code/24467/zip-code-24467.asp,38.26686,-78.96736800000000,2109,226900,90147
VA,24471,https://www.zip-codes.com/zip-code/24471/zip-code-24471.asp,38.31219,-78.79976500000000,1359,194300,61458
VA,24472,https://www.zip-codes.com/zip-code/24472/zip-code-24472.asp,37.943662000000000,-79.214915,2251,272500,30795
VA,24473,https://www.zip-codes.com/zip-code/24473/zip-code-24473.asp,37.896278,-79.41881,888,273300,32255
VA,24476,https://www.zip-codes.com/zip-code/24476/zip-code-24476.asp,37.9256,-79.2028,332,216100,69643
VA,24477,https://www.zip-codes.com/zip-code/24477/zip-code-24477.asp,38.012983,-79.044718,11284,203100,60013
VA,24479,https://www.zip-codes.com/zip-code/24479/zip-code-24479.asp,38.141458,-79.201146,1595,298500,54519
VA,24482,https://www.zip-codes.com/zip-code/24482/zip-code-24482.asp,38.208148,-78.993043,4024,186800,54600
VA,24483,https://www.zip-codes.com/zip-code/24483/zip-code-24483.asp,37.803117,-79.229049,685,178100,55583
VA,24484,https://www.zip-codes.com/zip-code/24484/zip-code-24484.asp,38.151164,-79.833146,604,140000,45000
VA,24485,https://www.zip-codes.com/zip-code/24485/zip-code-24485.asp,38.289192,-79.306155,457,131300,41250
VA,24486,https://www.zip-codes.com/zip-code/24486/zip-code-24486.asp,38.28578,-78.938564,3938,237800,60478
VA,24487,https://www.zip-codes.com/zip-code/24487/zip-code-24487.asp,38.166228,-79.64882800000000,328,165400,60293
VA,24501,https://www.zip-codes.com/zip-code/24501/zip-code-24501.asp,37.359662,-79.157034,27999,114400,33969
VA,24502,https://www.zip-codes.com/zip-code/24502/zip-code-24502.asp,37.36324000000000,-79.212703,43931,163000,49864
VA,24503,https://www.zip-codes.com/zip-code/24503/zip-code-24503.asp,37.448766,-79.238354,19810,232600,71810
VA,24504,https://www.zip-codes.com/zip-code/24504/zip-code-24504.asp,37.365108,-79.07517800000000,10900,133700,40429
VA,24517,https://www.zip-codes.com/zip-code/24517/zip-code-24517.asp,37.147795,-79.24194200000000,5617,120400,39962
VA,24520,https://www.zip-codes.com/zip-code/24520/zip-code-24520.asp,36.601688,-79.043661,2499,78900,55385
VA,24521,https://www.zip-codes.com/zip-code/24521/zip-code-24521.asp,37.623511,-79.092253,9586,172000,54012
VA,24522,https://www.zip-codes.com/zip-code/24522/zip-code-24522.asp,37.354743,-78.76596000000000,9679,152800,52292
VA,24523,https://www.zip-codes.com/zip-code/24523/zip-code-24523.asp,37.339922,-79.527371,19566,170200,51255
VA,24526,https://www.zip-codes.com/zip-code/24526/zip-code-24526.asp,37.528958,-79.404418,1506,175900,68482
VA,24527,https://www.zip-codes.com/zip-code/24527/zip-code-24527.asp,36.725733,-79.338386,2958,129200,56111
VA,24528,https://www.zip-codes.com/zip-code/24528/zip-code-24528.asp,37.075376,-78.874452,2832,97100,43074
VA,24529,https://www.zip-codes.com/zip-code/24529/zip-code-24529.asp,36.616007,-78.64354,1772,149400,36546
VA,24530,https://www.zip-codes.com/zip-code/24530/zip-code-24530.asp,36.805832,-79.64231600000000,1186,95400,44981
VA,24531,https://www.zip-codes.com/zip-code/24531/zip-code-24531.asp,36.8378,-79.43338,7756,120000,48109
VA,24534,https://www.zip-codes.com/zip-code/24534/zip-code-24534.asp,36.884114,-78.74786,1418,127500,40714
VA,24536,https://www.zip-codes.com/zip-code/24536/zip-code-24536.asp,37.48846,-79.317389,213,170500,74643
VA,24538,https://www.zip-codes.com/zip-code/24538/zip-code-24538.asp,37.350552,-78.962724,4556,157700,61461
VA,24539,https://www.zip-codes.com/zip-code/24539/zip-code-24539.asp,36.864264,-78.900675,128,0,0
VA,24540,https://www.zip-codes.com/zip-code/24540/zip-code-24540.asp,36.652986,-79.447126,32660,103400,39847
VA,24541,https://www.zip-codes.com/zip-code/24541/zip-code-24541.asp,36.620915,-79.488967,28799,108100,38424
VA,24549,https://www.zip-codes.com/zip-code/24549/zip-code-24549.asp,36.7132,-79.504074,4440,123600,51360
VA,24550,https://www.zip-codes.com/zip-code/24550/zip-code-24550.asp,37.235788,-79.262796,7706,156000,57067
VA,24551,https://www.zip-codes.com/zip-code/24551/zip-code-24551.asp,37.364886,-79.314646,26875,251400,78355
VA,24553,https://www.zip-codes.com/zip-code/24553/zip-code-24553.asp,37.55628,-78.815145,1969,114200,43306
VA,24554,https://www.zip-codes.com/zip-code/24554/zip-code-24554.asp,37.135923,-79.089386,4108,110600,44115
VA,24555,https://www.zip-codes.com/zip-code/24555/zip-code-24555.asp,37.675802,-79.475078,1857,143400,42315
VA,24556,https://www.zip-codes.com/zip-code/24556/zip-code-24556.asp,37.370879,-79.399738,3373,238200,60417
VA,24557,https://www.zip-codes.com/zip-code/24557/zip-code-24557.asp,36.974728000000000,-79.289774,6664,97400,38506
VA,24558,https://www.zip-codes.com/zip-code/24558/zip-code-24558.asp,36.774757,-78.965548,5898,124200,37542
VA,24562,https://www.zip-codes.com/zip-code/24562/zip-code-24562.asp,37.723634,-78.649331,613,158800,51719
VA,24563,https://www.zip-codes.com/zip-code/24563/zip-code-24563.asp,37.0659,-79.281382,5218,104900,43333
VA,24565,https://www.zip-codes.com/zip-code/24565/zip-code-24565.asp,36.849623,-79.201601,1037,89000,34813
VA,24566,https://www.zip-codes.com/zip-code/24566/zip-code-24566.asp,36.744544,-79.255094,1525,86400,60452
VA,24569,https://www.zip-codes.com/zip-code/24569/zip-code-24569.asp,37.045199,-79.135903,1040,107300,43864
VA,24570,https://www.zip-codes.com/zip-code/24570/zip-code-24570.asp,37.351755,-79.438154,35,0,0
VA,24571,https://www.zip-codes.com/zip-code/24571/zip-code-24571.asp,37.136461,-79.365371,1943,140900,56351
VA,24572,https://www.zip-codes.com/zip-code/24572/zip-code-24572.asp,37.457924,-79.079334,17132,143800,45077
VA,24574,https://www.zip-codes.com/zip-code/24574/zip-code-24574.asp,37.618794,-79.258912,3926,155900,54922
VA,24577,https://www.zip-codes.com/zip-code/24577/zip-code-24577.asp,36.940968,-78.933245,5424,94000,31691
VA,24578,https://www.zip-codes.com/zip-code/24578/zip-code-24578.asp,37.669698,-79.556301,994,222700,51532
VA,24579,https://www.zip-codes.com/zip-code/24579/zip-code-24579.asp,37.590672,-79.515242,1282,120300,48125
VA,24580,https://www.zip-codes.com/zip-code/24580/zip-code-24580.asp,36.586634000000000,-78.66870300000000,624,102600,63718
VA,24581,https://www.zip-codes.com/zip-code/24581/zip-code-24581.asp,37.656821,-78.79008500000000,21,0,0
VA,24586,https://www.zip-codes.com/zip-code/24586/zip-code-24586.asp,36.61444,-79.279312,5555,111700,45592
VA,24588,https://www.zip-codes.com/zip-code/24588/zip-code-24588.asp,37.266094,-79.098469,9932,144500,45389
VA,24589,https://www.zip-codes.com/zip-code/24589/zip-code-24589.asp,36.74757,-78.732869,2257,124800,48977
VA,24590,https://www.zip-codes.com/zip-code/24590/zip-code-24590.asp,37.802684,-78.486825,7979,187100,59508
VA,24592,https://www.zip-codes.com/zip-code/24592/zip-code-24592.asp,36.681308,-78.992797,14013,117300,42676
VA,24593,https://www.zip-codes.com/zip-code/24593/zip-code-24593.asp,37.37183,-78.910922,2086,155000,65855
VA,24594,https://www.zip-codes.com/zip-code/24594/zip-code-24594.asp,36.650764,-79.186736,1822,112000,36150
VA,24597,https://www.zip-codes.com/zip-code/24597/zip-code-24597.asp,36.777607,-79.106943,1280,123900,61140
VA,24598,https://www.zip-codes.com/zip-code/24598/zip-code-24598.asp,36.620617,-78.790324,1784,123900,56167
VA,24599,https://www.zip-codes.com/zip-code/24599/zip-code-24599.asp,37.62298,-78.729566,702,113500,67674
VA,24602,https://www.zip-codes.com/zip-code/24602/zip-code-24602.asp,37.169482,-81.627788,1021,85900,35804
VA,24603,https://www.zip-codes.com/zip-code/24603/zip-code-24603.asp,37.32075800000000,-82.23915800000000,487,55200,24232
VA,24605,https://www.zip-codes.com/zip-code/24605/zip-code-24605.asp,37.255909,-81.366198,8986,100200,42021
VA,24609,https://www.zip-codes.com/zip-code/24609/zip-code-24609.asp,37.054232,-81.790534,5756,107100,43211
VA,24613,https://www.zip-codes.com/zip-code/24613/zip-code-24613.asp,37.268901,-81.333928,687,66500,45188
VA,24614,https://www.zip-codes.com/zip-code/24614/zip-code-24614.asp,37.301188,-82.09247000000000,5550,78100,35201
VA,24620,https://www.zip-codes.com/zip-code/24620/zip-code-24620.asp,37.431479,-82.02918300000000,1923,47100,20564
VA,24622,https://www.zip-codes.com/zip-code/24622/zip-code-24622.asp,37.219606,-81.810976,913,62100,29028
VA,24630,https://www.zip-codes.com/zip-code/24630/zip-code-24630.asp,37.166577,-81.522622,6061,98500,43313
VA,24631,https://www.zip-codes.com/zip-code/24631/zip-code-24631.asp,37.216752,-81.988522,993,67300,39205
VA,24634,https://www.zip-codes.com/zip-code/24634/zip-code-24634.asp,37.300236,-81.903252,328,86700,37604
VA,24637,https://www.zip-codes.com/zip-code/24637/zip-code-24637.asp,37.0498,-81.708384,2875,116000,52946
VA,24639,https://www.zip-codes.com/zip-code/24639/zip-code-24639.asp,37.156223,-81.890064,2364,75500,32092
VA,24641,https://www.zip-codes.com/zip-code/24641/zip-code-24641.asp,37.129935000000000,-81.805869,5522,82200,31119
VA,24646,https://www.zip-codes.com/zip-code/24646/zip-code-24646.asp,37.126978,-82.04177300000000,676,56600,25625
VA,24649,https://www.zip-codes.com/zip-code/24649/zip-code-24649.asp,37.082042,-81.911316,2053,77900,41318
VA,24651,https://www.zip-codes.com/zip-code/24651/zip-code-24651.asp,37.049410000000000,-81.522036,5846,115900,47820
VA,24656,https://www.zip-codes.com/zip-code/24656/zip-code-24656.asp,37.161001,-82.12861,2048,80000,34668
VA,24657,https://www.zip-codes.com/zip-code/24657/zip-code-24657.asp,37.264279,-81.88431,147,76500,38203
MD,20601,https://www.zip-codes.com/zip-code/20601/zip-code-20601.asp,38.613661,-76.87053,29301,280400,101269
MD,20602,https://www.zip-codes.com/zip-code/20602/zip-code-20602.asp,38.58647,-76.898935,29705,237300,78315
MD,20603,https://www.zip-codes.com/zip-code/20603/zip-code-20603.asp,38.625891,-76.97828,33678,324000,113274
MD,20606,https://www.zip-codes.com/zip-code/20606/zip-code-20606.asp,38.25069000000000,-76.74860800000000,339,256300,0
MD,20607,https://www.zip-codes.com/zip-code/20607/zip-code-20607.asp,38.660282,-77.00103300000000,12725,392600,128134
MD,20608,https://www.zip-codes.com/zip-code/20608/zip-code-20608.asp,38.581877,-76.711782,883,306900,66500
MD,20609,https://www.zip-codes.com/zip-code/20609/zip-code-20609.asp,38.26928,-76.749718,940,291000,44896
MD,20611,https://www.zip-codes.com/zip-code/20611/zip-code-20611.asp,38.466791,-76.97454500000000,947,335600,96944
MD,20613,https://www.zip-codes.com/zip-code/20613/zip-code-20613.asp,38.65055,-76.814481,16564,358300,119258
MD,20615,https://www.zip-codes.com/zip-code/20615/zip-code-20615.asp,38.415124,-76.54725400000000,364,370800,109375
MD,20616,https://www.zip-codes.com/zip-code/20616/zip-code-20616.asp,38.653845,-77.092066,7387,272400,91496
MD,20617,https://www.zip-codes.com/zip-code/20617/zip-code-20617.asp,38.542098,-76.860264,753,414700,92115
MD,20618,https://www.zip-codes.com/zip-code/20618/zip-code-20618.asp,38.291946,-76.79556,710,367700,57036
MD,20619,https://www.zip-codes.com/zip-code/20619/zip-code-20619.asp,38.289449,-76.530767,15177,280100,93011
MD,20620,https://www.zip-codes.com/zip-code/20620/zip-code-20620.asp,38.231368,-76.522868,1217,234200,103016
MD,20621,https://www.zip-codes.com/zip-code/20621/zip-code-20621.asp,38.330698,-76.796596,886,362800,69432
MD,20622,https://www.zip-codes.com/zip-code/20622/zip-code-20622.asp,38.447645,-76.823442,4569,332300,105292
MD,20623,https://www.zip-codes.com/zip-code/20623/zip-code-20623.asp,38.743566,-76.839013,3011,306400,144861
MD,20624,https://www.zip-codes.com/zip-code/20624/zip-code-20624.asp,38.332632,-76.735127,797,319400,94643
MD,20626,https://www.zip-codes.com/zip-code/20626/zip-code-20626.asp,38.216684,-76.798473,329,513500,94667
MD,20628,https://www.zip-codes.com/zip-code/20628/zip-code-20628.asp,38.14899000000000,-76.34919600000000,428,0,157778
MD,20630,https://www.zip-codes.com/zip-code/20630/zip-code-20630.asp,38.163559,-76.475667,542,270000,101912
MD,20632,https://www.zip-codes.com/zip-code/20632/zip-code-20632.asp,38.433172,-76.96448000000000,394,280300,80446
MD,20634,https://www.zip-codes.com/zip-code/20634/zip-code-20634.asp,38.243081,-76.49423900000000,7419,250700,92556
MD,20636,https://www.zip-codes.com/zip-code/20636/zip-code-20636.asp,38.349968,-76.573892,11113,365900,107624
MD,20637,https://www.zip-codes.com/zip-code/20637/zip-code-20637.asp,38.523552,-76.786325,5916,405100,117964
MD,20639,https://www.zip-codes.com/zip-code/20639/zip-code-20639.asp,38.610104,-76.59886800000000,15717,433400,133729
MD,20640,https://www.zip-codes.com/zip-code/20640/zip-code-20640.asp,38.561143,-77.16968300000000,10604,222500,67783
MD,20645,https://www.zip-codes.com/zip-code/20645/zip-code-20645.asp,38.282172,-76.955282,847,359300,122250
MD,20646,https://www.zip-codes.com/zip-code/20646/zip-code-20646.asp,38.511838,-77.00676,20513,356200,101484
MD,20650,https://www.zip-codes.com/zip-code/20650/zip-code-20650.asp,38.263075,-76.632899,13967,365600,98443
MD,20653,https://www.zip-codes.com/zip-code/20653/zip-code-20653.asp,38.241457,-76.430525,25557,252700,71543
MD,20656,https://www.zip-codes.com/zip-code/20656/zip-code-20656.asp,38.355292,-76.674462,71,0,0
MD,20657,https://www.zip-codes.com/zip-code/20657/zip-code-20657.asp,38.377857,-76.44326,20876,230900,93053
MD,20658,https://www.zip-codes.com/zip-code/20658/zip-code-20658.asp,38.570878,-77.157956,821,263700,69630
MD,20659,https://www.zip-codes.com/zip-code/20659/zip-code-20659.asp,38.423241,-76.6985,25165,294600,94904
MD,20662,https://www.zip-codes.com/zip-code/20662/zip-code-20662.asp,38.433402,-77.21936,3122,283600,71979
MD,20664,https://www.zip-codes.com/zip-code/20664/zip-code-20664.asp,38.317638,-76.931282,2915,316500,81875
MD,20667,https://www.zip-codes.com/zip-code/20667/zip-code-20667.asp,38.216554000000000,-76.44195400000000,418,259500,42500
MD,20670,https://www.zip-codes.com/zip-code/20670/zip-code-20670.asp,38.28594,-76.418628,2999,0,62841
MD,20674,https://www.zip-codes.com/zip-code/20674/zip-code-20674.asp,38.088514,-76.534582,714,538500,119635
MD,20675,https://www.zip-codes.com/zip-code/20675/zip-code-20675.asp,38.58189,-77.01173300000000,1624,319100,103306
MD,20676,https://www.zip-codes.com/zip-code/20676/zip-code-20676.asp,38.495072,-76.54464900000000,3956,337700,115640
MD,20677,https://www.zip-codes.com/zip-code/20677/zip-code-20677.asp,38.496492000000000,-77.043544,2388,425200,123235
MD,20678,https://www.zip-codes.com/zip-code/20678/zip-code-20678.asp,38.508754,-76.595554,12570,342400,90885
MD,20680,https://www.zip-codes.com/zip-code/20680/zip-code-20680.asp,38.122797,-76.36903000000000,825,321600,80000
MD,20684,https://www.zip-codes.com/zip-code/20684/zip-code-20684.asp,38.140264,-76.40822800000000,1045,306200,94484
MD,20685,https://www.zip-codes.com/zip-code/20685/zip-code-20685.asp,38.433231,-76.532714,6826,338100,98826
MD,20687,https://www.zip-codes.com/zip-code/20687/zip-code-20687.asp,38.07706500000000,-76.347084,319,355800,95000
MD,20688,https://www.zip-codes.com/zip-code/20688/zip-code-20688.asp,38.329554,-76.467884,1962,453100,88661
MD,20689,https://www.zip-codes.com/zip-code/20689/zip-code-20689.asp,38.663191,-76.586079,1814,397200,141250
MD,20690,https://www.zip-codes.com/zip-code/20690/zip-code-20690.asp,38.157656,-76.527974,841,400000,70313
MD,20692,https://www.zip-codes.com/zip-code/20692/zip-code-20692.asp,38.186038,-76.506641,607,380100,131888
MD,20693,https://www.zip-codes.com/zip-code/20693/zip-code-20693.asp,38.439897,-77.08977,1053,409500,149583
MD,20695,https://www.zip-codes.com/zip-code/20695/zip-code-20695.asp,38.584282,-76.976714,13341,314800,101536
MD,20701,https://www.zip-codes.com/zip-code/20701/zip-code-20701.asp,39.12922800000000,-76.789212,820,0,0
MD,20705,https://www.zip-codes.com/zip-code/20705/zip-code-20705.asp,39.043221,-76.886123,29123,329900,86260
MD,20706,https://www.zip-codes.com/zip-code/20706/zip-code-20706.asp,38.960659,-76.854733,42959,278600,77087
MD,20707,https://www.zip-codes.com/zip-code/20707/zip-code-20707.asp,39.096924,-76.882979,38241,300300,79754
MD,20708,https://www.zip-codes.com/zip-code/20708/zip-code-20708.asp,39.051006,-76.83148,27828,323900,74413
MD,20710,https://www.zip-codes.com/zip-code/20710/zip-code-20710.asp,38.943391,-76.92546,9788,227100,43741
MD,20711,https://www.zip-codes.com/zip-code/20711/zip-code-20711.asp,38.800944,-76.64473000000000,6629,333400,79318
MD,20712,https://www.zip-codes.com/zip-code/20712/zip-code-20712.asp,38.942781,-76.96655800000000,9818,335500,54769
MD,20714,https://www.zip-codes.com/zip-code/20714/zip-code-20714.asp,38.716766,-76.535969,3499,296800,90345
MD,20715,https://www.zip-codes.com/zip-code/20715/zip-code-20715.asp,38.992636,-76.73894,25656,322800,114967
MD,20716,https://www.zip-codes.com/zip-code/20716/zip-code-20716.asp,38.926683,-76.711804,23304,293400,99319
MD,20720,https://www.zip-codes.com/zip-code/20720/zip-code-20720.asp,38.995005,-76.790013,25115,391600,135958
MD,20721,https://www.zip-codes.com/zip-code/20721/zip-code-20721.asp,38.91853,-76.786125,30362,387200,127875
MD,20722,https://www.zip-codes.com/zip-code/20722/zip-code-20722.asp,38.93473400000000,-76.95039800000000,6829,247400,77977
MD,20723,https://www.zip-codes.com/zip-code/20723/zip-code-20723.asp,39.140286,-76.867378,34977,407700,113009
MD,20724,https://www.zip-codes.com/zip-code/20724/zip-code-20724.asp,39.095536,-76.8021,17740,309200,103179
MD,20732,https://www.zip-codes.com/zip-code/20732/zip-code-20732.asp,38.659894,-76.539202,10498,329800,100567
MD,20733,https://www.zip-codes.com/zip-code/20733/zip-code-20733.asp,38.807312,-76.52796,2845,332900,104662
MD,20735,https://www.zip-codes.com/zip-code/20735/zip-code-20735.asp,38.739406,-76.911837,38938,286700,108686
MD,20736,https://www.zip-codes.com/zip-code/20736/zip-code-20736.asp,38.689487,-76.615297,8999,441100,140125
MD,20737,https://www.zip-codes.com/zip-code/20737/zip-code-20737.asp,38.962414,-76.915311,23333,247800,63909
MD,20740,https://www.zip-codes.com/zip-code/20740/zip-code-20740.asp,39.001255,-76.925719,29270,300300,67163
MD,20743,https://www.zip-codes.com/zip-code/20743/zip-code-20743.asp,38.88715300000000,-76.892477,42868,211800,63550
MD,20744,https://www.zip-codes.com/zip-code/20744/zip-code-20744.asp,38.754528,-77.004762,55188,308900,102062
MD,20745,https://www.zip-codes.com/zip-code/20745/zip-code-20745.asp,38.805865,-76.999525,32727,227700,59100
MD,20746,https://www.zip-codes.com/zip-code/20746/zip-code-20746.asp,38.83544600000000,-76.9122,34836,211800,67027
MD,20747,https://www.zip-codes.com/zip-code/20747/zip-code-20747.asp,38.85156,-76.887297,43513,226100,63261
MD,20748,https://www.zip-codes.com/zip-code/20748/zip-code-20748.asp,38.817733,-76.939861,40325,249100,68033
MD,20751,https://www.zip-codes.com/zip-code/20751/zip-code-20751.asp,38.794002,-76.557262,2450,350500,93061
MD,20754,https://www.zip-codes.com/zip-code/20754/zip-code-20754.asp,38.734872,-76.647772,7121,446600,103636
MD,20755,https://www.zip-codes.com/zip-code/20755/zip-code-20755.asp,39.082606,-76.77019200000000,10017,0,77740
MD,20758,https://www.zip-codes.com/zip-code/20758/zip-code-20758.asp,38.736564,-76.581548,742,487000,108056
MD,20759,https://www.zip-codes.com/zip-code/20759/zip-code-20759.asp,39.162302000000000,-76.927766,6995,678000,176023
MD,20762,https://www.zip-codes.com/zip-code/20762/zip-code-20762.asp,38.806108,-76.877177,3131,0,76688
MD,20763,https://www.zip-codes.com/zip-code/20763/zip-code-20763.asp,39.13476,-76.816239,2880,341100,71250
MD,20764,https://www.zip-codes.com/zip-code/20764/zip-code-20764.asp,38.832512,-76.511562,4239,287700,95373
MD,20769,https://www.zip-codes.com/zip-code/20769/zip-code-20769.asp,38.986542,-76.818322,6913,429200,148802
MD,20770,https://www.zip-codes.com/zip-code/20770/zip-code-20770.asp,39.001552,-76.88766,28043,202000,70561
MD,20772,https://www.zip-codes.com/zip-code/20772/zip-code-20772.asp,38.781028000000000,-76.778818,50303,306400,107838
MD,20774,https://www.zip-codes.com/zip-code/20774/zip-code-20774.asp,38.892222,-76.76804400000000,53075,311400,98366
MD,20776,https://www.zip-codes.com/zip-code/20776/zip-code-20776.asp,38.869506,-76.608351,3410,463200,91707
MD,20777,https://www.zip-codes.com/zip-code/20777/zip-code-20777.asp,39.176254,-76.97301,3551,694900,196667
MD,20778,https://www.zip-codes.com/zip-code/20778/zip-code-20778.asp,38.840993,-76.571354,1975,512600,123984
MD,20779,https://www.zip-codes.com/zip-code/20779/zip-code-20779.asp,38.76112,-76.576613,1310,490400,111000
MD,20781,https://www.zip-codes.com/zip-code/20781/zip-code-20781.asp,38.941163,-76.93537100000000,13607,305800,77434
MD,20782,https://www.zip-codes.com/zip-code/20782/zip-code-20782.asp,38.965947,-76.967548,34059,300900,69437
MD,20783,https://www.zip-codes.com/zip-code/20783/zip-code-20783.asp,39.00357,-76.97103,47072,277700,63465
MD,20784,https://www.zip-codes.com/zip-code/20784/zip-code-20784.asp,38.953486,-76.895625,31735,236900,67193
MD,20785,https://www.zip-codes.com/zip-code/20785/zip-code-20785.asp,38.92274000000000,-76.887691,42105,235900,69623
MD,20794,https://www.zip-codes.com/zip-code/20794/zip-code-20794.asp,39.143627,-76.78932900000000,11502,298200,93872
MD,20812,https://www.zip-codes.com/zip-code/20812/zip-code-20812.asp,38.968422,-77.14235,258,898000,220313
MD,20814,https://www.zip-codes.com/zip-code/20814/zip-code-20814.asp,39.004804,-77.10247700000000,31894,759100,126077
MD,20815,https://www.zip-codes.com/zip-code/20815/zip-code-20815.asp,38.984212,-77.07910600000000,32078,985700,154734
MD,20816,https://www.zip-codes.com/zip-code/20816/zip-code-20816.asp,38.95397,-77.135482,16799,939700,204432
MD,20817,https://www.zip-codes.com/zip-code/20817/zip-code-20817.asp,39.003314,-77.15952800000000,37791,893300,187731
MD,20818,https://www.zip-codes.com/zip-code/20818/zip-code-20818.asp,38.977042,-77.162837,1725,884900,170363
MD,20832,https://www.zip-codes.com/zip-code/20832/zip-code-20832.asp,39.151068,-77.07194400000000,25660,468200,132292
MD,20833,https://www.zip-codes.com/zip-code/20833/zip-code-20833.asp,39.22093,-77.056079,7979,599600,154886
MD,20837,https://www.zip-codes.com/zip-code/20837/zip-code-20837.asp,39.116546,-77.414994,6500,490200,157333
